Customer ID,Name,Age,Gender,Email,Phone Number,Purchase History (count),Average Purchase Amount ($),Total Spend ($),Region,Preferred Payment Method,Transaction Time,Transaction Amount,Location Mismatch,Category,Sales_Month_1,Sales_Month_2,Sales_Month_3,Sales_Month_4,Sales_Month_5,Sales_Month_6,Subscription_Start_Date,Last_Login_Date,Complaints,Churn,Days_Since_Last_Login,Subscription_Tenure_Days,Cluster,PCA1,PCA2,Customer_Segment,Spend_per_day,Engagement_Score,Is_Inactive,Avg_Sales_6mo,Sales_Month_7,Predicted_Sales_Month_7,Fraud,Fraud_Probability,Fraud_Risk_Level,Customer_Segment,Churn_Probability,Risk_Level
4bf78730-a7ae-46c7-9bb7-3ff87156e98f,Mrs. Tiffany Hutchinson,37,Female,keith41@hotmail.com,6107757601,9,108.38,975.42,1,UPI,Night,237.71,0,Furniture,259,838,880,219,992,188,07-01-2025,07-02-2025,2,0,103,134,1,-1.226548186,0.208393814,1,7.225333333333333,325.14,0,562.6666666666666,494,488,0,0,Low,Premium Loyal Customers,0.038868685,Low
ad948842-db8a-4eab-bb90-c82e4769c6b3,Joanna Duncan MD,20,Female,lpoole@novak.org,(249)642-3548,8,146.55,1172.4,3,UPI,2:00 AM,184.99,0,Electronics,636,360,494,325,223,137,28-05-2022,05-04-2025,2,1,46,1089,1,-0.948496918,2.1490779321968354,1,1.0755963302752294,390.8,0,362.5,148,150,0,0,Low,Premium Loyal Customers,0.8134805806964718,High
4871b06a-6bdf-4d18-8438-71ade4cbb20f,Paige Perez,65,Male,thomassmith@hotmail.com,+1-666-391-2747x03314,12,149.18,1790.16,0,UPI,Night,295.07,0,Electronics,323,417,448,214,797,422,16-06-2024,08-04-2025,2,0,43,339,1,-0.636210105,-1.581885716,1,5.265176470588235,596.72,0,436.8333333333333,435,424,0,0,Low,Premium Loyal Customers,0.1393155023365478,Low
7224e8ff-5415-423f-8fb7-3b7019383765,Susan Rodriguez,23,Female,deborah49@herrera.com,067-587-5355,10,118.11,1181.1,3,Debit Card,Night,162.07,0,Food,915,780,880,462,656,444,28-09-2023,27-04-2024,1,0,389,601,1,-0.397826032,1.814952905407314,1,1.9619601328903653,590.55,1,689.5,507,510,0,0,Low,Premium Loyal Customers,0.299510733,Low
60555dec-b8a7-4e1d-9a69-cd41be1ae293,Hayley Armstrong,24,Female,heathermorgan@hotmail.com,859-436-1114x1809,10,161.48,1614.8,1,Credit Card,Night,187.8,0,Electronics,181,455,357,817,688,623,19-01-2024,02-03-2024,0,1,445,488,1,0.2083597938730889,0.4041508191259727,1,3.302249488752556,1614.8,1,520.1666666666666,557,560,0,0,Low,Premium Loyal Customers,0.8188193091903772,High
6fb4cf06-e4ad-45ad-9592-e941f400f69b,Kari Sanchez,63,Male,hectorchase@johnson.com,723.047.9217x457,8,135.84,1086.72,1,PayPal,Night,129.44,1,Health,547,955,464,774,425,566,30-01-2023,02-04-2025,4,0,49,842,1,-0.900872684,-1.002710507,1,1.2891103202846976,217.344,0,621.8333333333334,520,558,0,0,Low,Premium Loyal Customers,0.19174183804632847,Low
9d9291a6-fc1c-46f8-bcd5-cdf26d0c155e,Dean Lewis,46,Female,baileybrittany@yahoo.com,(481)525-2639x8994,13,174.52,2268.76,0,PayPal,Night,151.7,1,Electronics,500,985,804,121,573,219,01-03-2023,05-03-2025,0,0,77,812,1,0.038231838,-0.90308453,1,2.7906027060270606,2268.76,0,533.6666666666666,349,345,0,0,Low,Premium Loyal Customers,0.062374338624338624,Low
cb8c70ad-205e-4a54-887e-1535e9e42135,Tom Jordan,64,Female,rmalone@miller-willis.info,(839)966-5706x38611,6,143.45,860.7,1,UPI,Morning,37.18,0,Furniture,558,669,637,581,529,837,16-12-2023,18-04-2024,3,0,398,522,1,-1.355286095,-0.942742217,1,1.6456978967495222,215.175,1,635.1666666666666,529,556,0,0,Low,Premium Loyal Customers,0.37835276824184144,Medium
14f859bb-21ff-45dd-8ffe-21fecb866ce4,Brittany Rodriguez,46,Male,daniel40@andrade-johnson.com,-7879,8,113.83,910.64,1,Credit Card,Morning,258.49,0,Health,558,638,806,948,481,847,07-02-2025,11-02-2025,0,0,99,103,1,-0.467088553,-0.511638591,1,8.756153846153847,910.64,0,713,682,680,0,0,Low,Premium Loyal Customers,0.020640756,Low
06d41098-7e95-4cd6-bff7-cc62c25ec8df,Meghan Boyd,64,Male,emily44@whitehead-paul.net,661-416-0012,9,73.72,663.48,2,Debit Card,Afternoon,144.65,1,Food,486,606,356,669,991,626,29-07-2024,29-08-2024,2,0,265,296,1,-0.997205699,-0.513818006,1,2.233939393939394,221.16,1,622.3333333333334,694,697,0,0,Low,Premium Loyal Customers,0.3532564815778054,Medium
e8b35cd0-f076-42a4-9787-38884b367655,Kathryn Wilson,35,Non-Binary,gonzalezlinda@schultz.net,001-770-052-4026x131,14,167.14,2339.96,2,UPI,Evening,236.54,1,Health,690,126,785,661,298,486,01-12-2023,11-04-2025,4,0,40,537,1,-0.125352484,0.9204111431280876,1,4.349368029739777,467.992,0,507.6666666666667,455,475,0,0,Low,Premium Loyal Customers,0.15943311305394414,Low
52f31263-ccaf-4a23-b4c1-0386ceb279a0,Matthew Jackson,47,Non-Binary,lgibbs@yahoo.com,(155)414-4269x922,5,116.18,580.9,1,Debit Card,Evening,344.08,0,Food,777,930,825,600,216,485,29-10-2022,01-12-2024,2,1,171,935,1,-1.063586646,-0.45505058,1,0.6206196581196581,193.63333333333333,0,638.8333333333334,317,321,0,0,Low,Premium Loyal Customers,0.7982628744333599,High
689f29fb-f092-4d6b-af79-d5ca4d8c96f4,Eric Byrd,35,Female,williamingram@hotmail.com,001-269-096-6771x3809,12,210.76,2529.12,3,UPI,Afternoon,259.37,0,Health,201,524,491,878,313,790,27-09-2023,09-01-2024,0,1,498,602,1,0.035274409,1.5219737403828602,1,4.194228855721393,2529.12,1,532.8333333333334,519,526,0,0,Low,Premium Loyal Customers,0.9159744776055935,High
142e6d27-d17d-4155-b490-6967b74758a5,David Diaz,74,Male,jessicagibson@hill-graham.info,036.645.3407,11,76.37,840.07,0,Credit Card,2:00 AM,192.82,0,Furniture,772,813,341,964,101,324,22-09-2023,22-10-2024,0,0,211,607,1,-0.550366238,-2.280408761,1,1.3816940789473684,840.07,1,552.5,379,383,0,0,Low,Premium Loyal Customers,0.20866048124355596,Low
0b6298e3-8ff1-4d33-9c8e-156bfc9b59fd,Mrs. Wanda Medina PhD,50,Non-Binary,uhoward@gmail.com,+1-401-110-4505x99875,13,181.61,2360.93,3,PayPal,Morning,121.7,1,Food,242,205,986,527,404,971,03-08-2023,30-10-2024,2,0,203,657,1,0.1460716564239493,0.7947668234348608,1,3.588039513677811,786.9766666666668,1,555.8333333333334,630,537,0,0,Low,Premium Loyal Customers,0.37303873143069843,Medium
97965314-08f8-4ccf-9f67-19f703733e96,Alan Anderson,56,Female,stanleyfox@hotmail.com,877.633.9587,11,213.26,2345.86,3,Credit Card,Night,244.75,1,Electronics,210,350,482,106,558,183,23-05-2022,27-12-2022,3,1,876,1094,1,0.7223063243556503,0.3015238333201254,1,2.1423378995433797,586.4649999999999,1,314.8333333333333,274,278,0,0,Low,Premium Loyal Customers,0.7982597643021989,High
fb4b5b68-ef46-43ab-8b0e-89f4b8b17954,Monica Smith,59,Non-Binary,fsmith@gmail.com,851-459-8001,9,236.61,2129.49,2,UPI,Afternoon,286.01,1,Electronics,636,400,342,221,246,666,07-10-2022,24-06-2023,3,1,697,957,1,-0.216444179,-0.122864324,1,2.222849686847599,532.3725000000001,1,418.5,402,404,0,0,Low,Premium Loyal Customers,0.7850872778881943,High
d4cc85ca-a8cf-4ec1-b29c-fc67abbd1bec,Erik Martinez,61,Female,sparksmichele@yahoo.com,(475)856-3541x457,10,151.9,1519,3,PayPal,Evening,209.6,0,Food,813,854,134,544,192,306,19-05-2024,22-10-2024,1,0,211,367,1,-0.497316294,0.3301683026582366,1,4.127717391304348,759.5,1,473.8333333333333,255,254,0,0,Low,Premium Loyal Customers,0.36216024732978036,Medium
5bf51a63-b4dd-4e94-b5a4-ca264d06709d,Stephen Conley,48,Female,walshamber@hopkins.com,+1-164-324-2836x8186,9,219.22,1972.98,3,Debit Card,Night,260.6,1,Furniture,481,631,251,661,788,707,02-05-2024,04-01-2025,1,0,137,384,1,0.2537617983834946,0.7386299380523157,1,5.124623376623377,986.49,0,586.5,663,604,0,0,Low,Premium Loyal Customers,0.029308193496834473,Low
0d4ada0f-8bec-4d4c-be58-9c827d79123b,Matthew Moore,53,Male,lindsay68@hotmail.com,(030)805-7404x54826,9,190.02,1710.18,3,PayPal,Afternoon,214.34,1,Health,367,742,336,629,651,120,01-03-2025,09-04-2025,1,0,42,81,1,-0.280960575,0.6500211559486624,1,20.855853658536585,855.09,0,474.1666666666667,384,379,0,0,Low,Premium Loyal Customers,0.11487212643678162,Low
8c99f773-9e03-4e59-addb-ab196e763d77,Edward Herring,65,Female,shannonberg@williams.com,190-499-1657x14432,11,161.53,1776.83,0,PayPal,Evening,14.03,1,Food,392,936,652,417,601,927,26-10-2023,06-08-2024,3,1,288,573,1,-0.364000743,-1.702293687,1,3.0955226480836235,444.2075,1,654.1666666666666,599,629,0,0,Low,Premium Loyal Customers,0.7062327377842401,High
445cb36d-d8f3-4c33-9a07-b75d7baab9c7,Tamara Wallace,34,Non-Binary,mfowler@hotmail.com,001-084-381-2419x716,7,205.39,1437.73,2,Credit Card,Afternoon,143.35,1,Electronics,775,400,402,386,494,109,09-03-2023,21-04-2024,0,1,395,804,1,0.1888406033672031,0.5841283562445521,1,1.786,1437.73,1,427.6666666666667,362,340,0,0,Low,Premium Loyal Customers,0.8109236181832996,High
3f51f333-e802-4b37-b050-f4f5dd194bdf,David Frost,27,Non-Binary,cgarcia@hotmail.com,(689)136-2792x53040,9,141.83,1276.47,2,UPI,Night,108.39,1,Food,875,782,612,412,675,985,18-02-2024,27-03-2025,1,0,55,458,1,-0.908252548,1.239825194393772,1,2.780980392156863,638.235,0,723.5,703,701,0,0,Low,Premium Loyal Customers,0.073636364,Low
b4354694-b461-4286-babd-ca7b12cfdff1,Joseph Rose,54,Male,fmiller@davies-zamora.org,628-966-5661x21362,10,126.61,1266.1,0,Debit Card,Night,343.29,0,Furniture,466,818,719,350,981,433,24-10-2023,11-07-2024,0,0,314,575,1,-0.463005198,-1.350088819,1,2.1980902777777778,1266.1,1,627.8333333333334,478,486,0,0,Low,Premium Loyal Customers,0.4349360768278685,Medium
cfe597e4-7455-4a1e-adeb-0adcdbcb2222,Amy Garrett PhD,37,Non-Binary,xjames@ramsey.biz,375-825-2360x18002,7,235.79,1650.53,0,UPI,2:00 AM,261.75,1,Electronics,375,792,341,315,350,910,24-09-2022,05-10-2024,0,0,228,970,1,-0.466125396,-0.455928131,1,1.6998249227600413,1650.53,1,513.8333333333334,565,546,0,0,Low,Premium Loyal Customers,0.36875133250760966,Medium
8b37d80f-6bdf-4dc9-bf7e-3546e3ee856e,Edward Fritz,46,Non-Binary,sherry89@simon.org,-8547,14,44.95,629.3,0,PayPal,Night,435.02,1,Furniture,527,393,951,250,483,737,25-09-2023,18-09-2024,2,0,245,604,1,-1.020174706,-0.861780889,1,1.0401652892561983,209.76666666666668,1,556.8333333333334,441,450,0,0,Low,Premium Loyal Customers,0.36454875283575466,Medium
312a388f-4029-44d6-91bf-07457f28f61e,Christina Conrad,67,Female,corey61@hotmail.com,096.335.2466x438,7,127.08,889.56,2,Credit Card,Afternoon,152.49,1,Food,594,185,274,901,292,410,16-10-2024,18-03-2025,2,0,64,217,1,-0.509729496,-0.77499847,1,4.080550458715596,296.52,0,442.6666666666667,471,468,0,0,Low,Premium Loyal Customers,0.1343749441334347,Low
8556a970-fa9e-445f-9441-9b4fbbe1addc,Travis Solis,43,Non-Binary,johnsondavid@white-foley.com,(101)661-2681x06598,14,205.28,2873.92,2,Debit Card,Afternoon,294.96,1,Furniture,246,386,753,152,403,168,08-07-2023,10-03-2025,2,0,72,683,1,0.7661099653639969,0.3499032888995425,1,4.201637426900585,957.9733333333334,0,351.3333333333333,276,268,0,0,Low,Premium Loyal Customers,0.048862594318853446,Low
d028f70c-87d1-4c9e-95a6-f6cdb277e6f3,Jamie Scott,26,Non-Binary,kenneth71@hotmail.com,8761993801,13,119.78,1557.14,0,Credit Card,Afternoon,173.86,1,Health,709,480,201,593,743,713,07-06-2023,08-12-2023,3,0,530,714,1,0.1678504755561611,-0.276968482,1,2.177818181818182,389.285,1,573.1666666666666,586,621,0,0,Low,Premium Loyal Customers,0.30883646578312557,Medium
d517fa17-1d5f-4ec8-9d7f-d1d617ce8283,James Allen,18,Female,yanderson@hotmail.com,8405271141,6,86.1,516.6,2,PayPal,Morning,68.5,0,Furniture,927,704,572,516,404,835,30-10-2023,16-07-2024,1,1,309,569,1,-1.371539001,1.5042063673105646,1,0.9063157894736844,258.29999999999995,1,659.6666666666666,607,592,0,0,Low,Premium Loyal Customers,0.7827965083291468,High
e0e781ba-b648-4428-a7e0-9cadd4ac7110,Jill Bailey,52,Male,hubbardmicheal@woodward.com,(186)913-6608x5760,6,150.14,900.84,1,PayPal,Afternoon,329.63,1,Food,184,893,427,915,549,553,29-05-2023,05-01-2024,2,1,502,723,1,-0.990117384,-0.55549331,1,1.244254143646409,300.28,1,586.8333333333334,590,580,0,0,Low,Premium Loyal Customers,0.7319736443413821,High
09389e3b-cf38-4e80-bf9d-06e255b1be42,David Luna,65,Male,williamsmark@wiley.info,(620)286-7015,11,219.21,2411.31,0,UPI,Night,245.11,1,Furniture,425,913,597,463,990,526,27-04-2023,11-05-2023,0,1,741,755,1,-0.153498114,-1.605455002,1,3.189563492063492,2411.31,1,652.3333333333334,641,638,0,0,Low,Premium Loyal Customers,0.9351112123678896,High
5cfc6217-49c5-46c3-997c-66a705d9351a,Kayla Padilla,72,Male,brenda56@ortiz.com,469-028-0604,15,156.47,2347.05,1,PayPal,Night,230.4,0,Food,150,882,423,888,240,569,09-03-2024,02-05-2025,1,0,19,438,1,0.062326295,-1.353624759,1,5.346355353075171,1173.525,0,525.3333333333334,572,477,0,0,Low,Premium Loyal Customers,0.042800766283524895,Low
d9db1300-1b02-465d-a382-fe67746cd015,Richard Flores,70,Female,chelseamedina@jordan-fisher.net,4936383798,8,158.99,1271.92,3,Credit Card,2:00 AM,311.36,0,Health,243,205,519,769,757,101,27-02-2023,31-08-2023,1,1,629,814,1,-0.131936476,-0.281898223,1,1.560638036809816,635.96,1,432.3333333333333,409,406,0,0,Low,Premium Loyal Customers,0.7200198452627802,High
b8cc5b9d-2dce-433f-990e-48fd4d78fdc5,Jacob Mendez,28,Male,williampalmer@yahoo.com,+1-601-245-6944x0708,6,122.98,737.88,0,Credit Card,Afternoon,241.08,0,Electronics,411,340,544,397,135,183,07-01-2025,06-04-2025,3,0,45,134,1,-0.587605105,-0.393054596,1,5.465777777777777,184.47,0,335,155,157,0,0,Low,Premium Loyal Customers,0.2378205128205128,Low
c2904c65-2e39-41dd-8da2-4bef50dba546,Sean Cook,30,Non-Binary,james74@hotmail.com,123.384.5837x70030,11,135.8,1493.8,2,UPI,Night,232.1,1,Furniture,620,882,109,477,732,736,21-08-2024,03-03-2025,3,0,79,273,1,-0.738255812,1.1249595005740995,1,5.451824817518248,373.4500000000001,0,592.6666666666666,565,578,0,0,Low,Premium Loyal Customers,0.033349727,Low
867e69e1-1fec-424e-b3aa-e620696e4d41,Leslie Parker,41,Non-Binary,hughespaul@rhodes-greer.com,+1-966-289-0635x0332,13,116.33,1512.29,3,PayPal,2:00 AM,222.32,0,Food,775,538,341,680,786,660,09-02-2024,18-05-2024,3,1,368,467,1,-0.412443372,1.1893213701902543,1,3.2313888888888886,378.0725,1,630,595,599,0,0,Low,Premium Loyal Customers,0.8908482558485076,High
a6784841-d29c-4d01-8f6d-cbae9a3e1316,Logan Harper,32,Male,oharvey@yahoo.com,265.438.4800,7,83.68,585.76,2,PayPal,Morning,260.22,0,Health,176,608,540,353,869,419,16-12-2022,05-04-2024,1,0,411,887,1,-1.322637929,0.9243286110853136,1,0.6596396396396397,292.88,1,494.1666666666667,495,488,0,0,Low,Premium Loyal Customers,0.20769453152623538,Low
e89b8482-3294-40e4-800c-6be3ca362cd6,Aimee Owen,71,Male,weekscarla@gmail.com,316.366.9948,9,169.5,1525.5,1,Debit Card,Morning,296.33,1,Electronics,201,653,387,266,720,135,07-12-2024,14-03-2025,0,0,68,165,1,-0.250095826,-1.454188411,1,9.189759036144578,1525.5,0,393.6666666666667,340,332,0,0,Low,Premium Loyal Customers,0.022833333333333337,Low
1eb6f042-5043-46d7-8752-8f1b9328843e,Stephanie Hudson,20,Non-Binary,sotomargaret@hotmail.com,+1-330-350-6155x65528,9,208.1,1872.9,3,PayPal,Morning,75.88,0,Furniture,880,660,927,741,616,527,02-04-2025,08-04-2025,1,0,43,49,1,-0.046565237,2.024526011,1,37.458,936.45,0,725.1666666666666,558,545,0,0,Low,Premium Loyal Customers,0.3211764705882353,Medium
fcb8ef35-83dc-4108-9b0a-9675da79d6fc,Michael Fox,67,Non-Binary,jaredthompson@yahoo.com,001-172-545-6544x8286,12,82.14,985.68,0,UPI,Morning,184.87,0,Furniture,229,826,271,869,713,308,25-06-2024,07-03-2025,3,1,75,330,1,-1.22694052,-1.646871354,1,2.977885196374622,246.42,0,536,552,543,0,0,Low,Premium Loyal Customers,0.8230908795040531,High
4bd489af-ab71-46b5-9027-e94a64d45306,Stephanie Williams,22,Non-Binary,andrea52@perkins.info,001-464-854-5072x162,7,144.44,1011.08,2,UPI,Morning,127.69,0,Health,111,756,499,747,614,755,08-06-2023,17-12-2024,1,0,155,713,1,-1.104166086,1.4392625180656775,1,1.4160784313725492,505.54,0,580.3333333333334,636,631,0,0,Low,Premium Loyal Customers,0.14224947367521532,Low
81661391-c0e4-4e91-a140-fd0011c1b5f5,Cheryl Reed,71,Female,billlopez@yahoo.com,907.792.6562x58349,10,265.97,2659.7,2,Credit Card,Morning,231.47,0,Furniture,555,842,899,260,883,559,16-11-2024,19-12-2024,2,0,153,186,1,0.9778620009841338,-0.966146127,1,14.222994652406417,886.5666666666667,0,666.3333333333334,613,592,0,0,Low,Premium Loyal Customers,0.092176471,Low
5678c6e9-b296-4d7c-acc2-77456c958ea0,Megan Malone,67,Non-Binary,elizabeth00@hotmail.com,8542462080,8,88.98,711.84,0,UPI,Morning,142.51,1,Furniture,548,942,934,279,801,506,17-10-2022,09-05-2024,2,0,377,947,1,-1.58726989,-1.667362287,1,0.7508860759493671,237.28,1,668.3333333333334,485,485,0,0,Low,Premium Loyal Customers,0.3102335014454183,Medium
f5ebcc54-beca-425a-a0b2-4cba8c75a965,Patrick Malone,32,Non-Binary,ashley42@gmail.com,001-144-714-5387x672,9,163.37,1470.33,3,PayPal,2:00 AM,225.74,1,Electronics,947,106,625,172,498,504,27-07-2023,21-05-2024,0,1,365,664,1,-0.444043225,1.5348422674480462,1,2.2110225563909776,1470.33,1,475.3333333333333,521,503,0,0,Low,Premium Loyal Customers,0.8494257048261605,High
4610bf69-c119-48a6-91f2-5f28c26d1981,Micheal Lam,52,Male,kimberly14@hotmail.com,(572)474-1186,11,148.75,1636.25,1,UPI,Evening,265.42,1,Food,209,435,921,337,480,535,31-12-2022,10-01-2023,2,0,862,872,1,-0.703523007,-0.420467729,1,1.874284077892325,545.4166666666666,1,486.1666666666667,457,453,0,0,Low,Premium Loyal Customers,0.40328902497192387,Medium
0727a60b-c1a8-4f5f-b010-5de319d48091,Anna Harris,25,Male,markshaffer@hotmail.com,001-257-530-0183x83264,10,144.6,1446,2,Credit Card,Evening,194.5,0,Health,111,899,227,707,191,752,31-08-2022,05-07-2024,4,1,320,994,1,0.082874704,0.9892504165795882,1,1.4532663316582914,289.2,1,481.1666666666667,457,461,0,0,Low,Premium Loyal Customers,0.6079671219342457,High
27b6bc9a-8b84-401d-b6f6-2edd72564bf4,Jamie Reeves,19,Female,erika28@clements.org,528.787.4546x16041,11,115.57,1271.27,3,PayPal,Afternoon,194.99,1,Electronics,878,789,352,155,562,556,22-10-2022,01-02-2024,1,1,475,942,1,-0.581377565,2.0999891349833635,1,1.3481124072110289,635.635,1,548.6666666666666,368,377,0,0,Low,Premium Loyal Customers,0.6801525097354642,High
50360aa2-fcce-45ab-80b2-08fdbfbac641,Gregory Payne,45,Male,johnsmith@hotmail.com,7911159478,8,130.59,1044.72,3,PayPal,Night,213.63,1,Furniture,359,871,714,651,884,200,23-01-2025,24-01-2025,2,0,117,118,1,-0.858993618,0.995704013,1,8.779159663865546,348.24,0,613.1666666666666,500,491,0,0,Low,Premium Loyal Customers,0.027460681114551085,Low
6ae58969-989d-481d-8c8f-bd5ad2b8d11b,Kimberly Hobbs,56,Non-Binary,barbara11@jenkins.com,001-783-082-1931x91455,9,169.02,1521.18,1,Debit Card,Evening,26.09,1,Electronics,625,554,840,697,744,609,31-07-2024,22-02-2025,1,0,88,294,1,-0.214733641,-0.827102758,1,5.156542372881356,760.59,0,678.1666666666666,595,589,0,0,Low,Premium Loyal Customers,0.062380952,Low
3beeaeab-7b6a-4ab8-924c-9d6a71be62b1,Laura Stanley,55,Female,lindseydudley@mckee.com,-7715,7,155.44,1088.08,3,Credit Card,Night,110.51,0,Furniture,164,112,312,341,592,312,04-01-2024,06-01-2025,1,1,135,503,1,-0.238247909,0.341604917,1,2.158888888888889,544.04,0,305.5,406,381,0,0,Low,Premium Loyal Customers,0.5653378636553424,Medium
1efdd674-a2bb-4af4-850a-3ca4947193cf,Audrey Williams,34,Female,bford@gmail.com,(596)611-6515x739,5,209.83,1049.15,0,Credit Card,Night,187.32,0,Electronics,282,728,893,609,807,645,19-03-2024,26-12-2024,2,0,146,428,1,-0.067530441,-0.67004244,1,2.445571095571096,349.7166666666667,0,660.6666666666666,646,636,0,0,Low,Premium Loyal Customers,0.073558018,Low
3141e12c-63e1-4247-9e94-6d39feb414fd,Robert Mann,69,Female,timothymerritt@gmail.com,(969)303-8390x617,14,164.57,2303.98,1,Debit Card,2:00 AM,141.55,1,Electronics,524,228,229,671,659,128,10-06-2024,21-06-2024,2,0,334,345,1,0.3091742495680298,-1.347545885,1,6.658901734104046,767.9933333333333,1,406.5,379,379,0,0,Low,Premium Loyal Customers,0.23078428892370087,Low
cb870092-c280-416a-bcd7-742db9ce6000,Andrew Warner,45,Non-Binary,debra15@yahoo.com,6262075909,11,163.83,1802.13,3,Credit Card,Afternoon,263.96,1,Health,178,954,955,272,566,680,10-12-2023,13-07-2024,3,1,312,528,1,0.3284862699169456,0.7748173475272673,1,3.4066729678638943,450.5325,1,600.8333333333334,454,457,0,0,Low,Premium Loyal Customers,0.8424723376463643,High
cdd9e598-a057-4bf0-a868-f8a86db89f43,Kathryn Hood,60,Female,kaitlyn32@hotmail.com,+1-226-372-8577x61222,5,28.3,141.5,3,UPI,Morning,214.86,0,Health,465,327,750,535,498,310,30-11-2023,07-01-2024,1,1,500,538,1,-2.280958948,0.4934657546185324,1,0.2625231910946197,70.75,1,480.8333333333333,305,318,0,0,Low,Premium Loyal Customers,0.7645790603616922,High
da667970-3260-45ca-ac08-6ab1269ac6c3,Olivia Wilson,22,Non-Binary,randalljordan@pruitt-gray.com,(505)069-7888x2690,10,143.7,1437,2,PayPal,2:00 AM,142.6,0,Electronics,722,467,319,436,322,747,21-05-2024,27-06-2024,3,1,328,365,1,-0.482135033,1.3401249612877382,1,3.926229508196721,359.25,1,502.1666666666667,460,456,0,0,Low,Premium Loyal Customers,0.3184154445554564,Medium
7692a62e-f1bb-49e8-bc27-59835decfa7a,Christopher Yu,21,Male,dawncarter@yahoo.com,0039632221,13,120.83,1570.79,2,Credit Card,Night,203.09,0,Health,469,877,248,775,751,958,23-07-2024,15-10-2024,6,0,218,302,1,0.2270412388734578,1.1764128612773086,1,5.184125412541254,224.39857142857144,1,679.6666666666666,806,801,0,0,Low,Premium Loyal Customers,0.081413146,Low
0b8f543a-84a1-46b9-b295-3ed6ed0e7742,Abigail Colon,57,Female,tbaker@smith-hayes.com,+1-390-846-6754x29096,11,193.01,2123.11,0,PayPal,Night,29.64,1,Electronics,725,889,513,824,271,387,14-10-2024,02-03-2025,1,0,80,219,1,-0.073887873,-1.376529046,1,9.6505,1061.5549999999998,0,601.5,412,413,0,0,Low,Premium Loyal Customers,0.011625000000000002,Low
39e2a858-e490-4fed-a37d-2a7d945c05e9,Richard Park,49,Male,robertserica@gmail.com,995.202.0024x514,8,165.12,1320.96,3,Debit Card,Night,67.26,0,Health,248,496,760,737,401,459,06-12-2023,03-02-2024,1,1,473,532,1,-0.310558283,0.7068591883422514,1,2.478348968105066,660.48,1,516.8333333333334,389,418,0,0,Low,Premium Loyal Customers,0.8456173223853354,High
6de86474-c218-4699-8711-e9827984804e,Kendra Webb,39,Male,bryantcharles@gmail.com,+1-865-738-2360x01848,13,236.49,3074.37,0,UPI,Evening,224.02,1,Food,869,640,312,562,535,382,04-08-2022,09-04-2025,2,0,42,1021,1,0.3264729889030662,-0.515331669,1,3.0081898238747558,1024.79,0,550,434,436,0,0,Low,Premium Loyal Customers,0.1312802286757112,Low
2f85a3d7-6035-4d53-8ca4-3cc966736579,Brian English,39,Female,nathanross@bailey-walsh.net,508-312-1793,10,55.04,550.4,0,UPI,Afternoon,206.27,1,Electronics,118,122,512,129,906,207,06-02-2024,05-02-2025,2,0,105,470,1,-1.587863831,-0.478593055,1,1.1685774946921443,183.46666666666667,0,332.3333333333333,400,372,0,0,Low,Premium Loyal Customers,0.2182696007598054,Low
d6991804-4a0a-4e7f-9f28-939955bd8f8b,Matthew Cook,33,Female,hyang@kennedy.biz,001-721-147-6652x710,13,132.23,1718.99,0,UPI,Night,248.82,1,Health,582,323,931,973,965,590,23-05-2022,02-04-2023,3,0,780,1094,1,-0.587477232,-0.235193883,1,1.5698538812785388,429.7475,1,727.3333333333334,676,678,0,0,Low,Premium Loyal Customers,0.093862965,Low
76851d1c-5a99-4180-b599-0a84cf5b5b24,Manuel Henderson,65,Non-Binary,john51@hill.info,001-826-504-2033x75599,13,77.51,1007.63,2,UPI,Afternoon,111.5,1,Food,854,834,169,923,310,200,03-07-2022,22-12-2023,0,0,516,1053,1,-1.122492734,-0.312607171,1,0.9560056925996204,1007.63,1,548.3333333333334,365,366,0,0,Low,Premium Loyal Customers,0.21360324697875757,Low
6eecb3cd-f288-439b-b125-006349433de7,Logan Harper,21,Female,amyward@yahoo.com,(096)403-7320,11,234.05,2574.55,3,UPI,Night,139.93,0,Electronics,504,301,137,871,287,156,27-02-2023,29-05-2024,3,0,357,814,1,0.1437342351147575,2.096598319323004,1,3.1589570552147244,643.6375,1,376,326,311,0,0,Low,Premium Loyal Customers,0.6215853374000372,High
141e6a1c-15ed-4a55-98b9-4bda9e2532c8,Douglas Osborne,54,Male,barkermichelle@hotmail.com,(233)883-0405x51951,11,253.08,2783.88,2,PayPal,Morning,296.67,1,Food,261,769,693,258,287,159,05-05-2023,24-12-2024,2,0,148,747,1,0.4843078194903351,-0.022881845,1,3.721764705882353,927.96,0,404.5,144,244,0,0,Low,Premium Loyal Customers,0.11921858437227564,Low
f4e03b2f-bc85-4aa6-8e51-f08433407fa9,Jason Kelly,29,Non-Binary,william51@hotmail.com,394-773-9817x59758,13,92.92,1207.96,3,Credit Card,Afternoon,184.51,1,Health,282,212,282,580,245,930,02-06-2023,23-03-2024,1,0,424,719,1,-0.024415961,1.472238744573404,1,1.6777222222222223,603.98,1,421.8333333333333,579,568,0,0,Low,Premium Loyal Customers,0.556528442,Medium
